ID,name,club,age,height_cm,weight_kg,nationality,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves
202335,E. Dier,Tottenham Hotspur,23,188,90,England,25e6,85e3,494e5,82,87,72,63,71,65,81,85,2,2
201862,M. Rojo,Manchester United,27,187,80,Argentina,21e6,13e4,404e5,82,83,71,59,69,68,81,83,3,3
200949,Lucas,Paris Saint-Germain,24,172,72,Brazil,28e6,92e3,539e5,82,85,93,74,75,86,45,62,3,4
200104,H. Son,Tottenham Hotspur,24,183,77,Korea Republic,28e6,95e3,553e5,82,85,86,83,75,83,25,66,3,4
199845,F. Acerbi,Sassuolo,29,192,88,Italy,17e6,68e3,289e5,82,82,62,50,58,58,85,77,2,2
199503,G. Xhaka,Arsenal,24,185,82,Switzerland,275e5,11e4,529e5,82,85,50,66,79,72,72,78,3,3
198164,Jonathan Viera,UD Las Palmas,27,170,64,Spain,23e6,31e3,483e5,82,82,81,75,81,86,53,68,2,3
197965,Pizzi,SL Benfica,27,177,72,Portugal,23e6,19e3,46e6,82,82,79,77,81,83,61,69,3,4
195093,Willian José,Real Sociedad,25,189,93,Brazil,29e6,42e3,631e5,82,86,67,82,65,76,37,77,2,3
194794,A. Yarmolenko,Borussia Dortmund,27,190,83,Ukraine,23e6,78e3,391e5,82,82,81,78,81,83,37,78,2,5
193698,O. Baumann,TSG 1899 Hoffenheim,27,187,82,Germany,18e6,37e3,32e6,82,84,82,82,64,84,49,81,2,1
193532,G. Medel,Beşiktaş JK,29,171,71,Chile,17e6,64e3,32299999.999999996,82,82,74,48,68,70,81,81,3,2
193469,Víctor Ruíz,Villarreal CF,28,185,78,Spain,2e7,43e3,435e5,82,83,58,42,64,60,83,81,2,2
193348,X. Shaqiri,Stoke City,25,169,72,Switzerland,265e5,85e3,523e5,82,83,83,77,78,85,46,65,3,4
193082,J. Cuadrado,Juventus,29,179,71,Colombia,215e5,13e4,355e5,82,82,91,74,75,87,61,65,3,5
190483,Douglas Costa,Juventus,26,170,65,Brazil,24e6,115e3,NA,82,82,92,77,77,85,32,64,3,5
190456,N. Clyne,Liverpool,26,175,67,England,22e6,115e3,435e5,82,84,83,61,71,77,80,76,2,3
189560,Iborra,Leicester City,29,190,91,Spain,17e6,85e3,32299999.999999996,82,82,50,73,73,68,83,83,2,2
188942,V. Wanyama,Tottenham Hotspur,26,184,87,Kenya,23e6,99e3,454e5,82,85,64,66,70,74,82,91,2,2
188803,Taison,Shakhtar Donetsk,29,172,64,Brazil,215e5,1e3,452e5,82,82,92,79,75,86,47,63,2,4
187754,Marlos,Shakhtar Donetsk,29,174,69,Ukraine,215e5,1e3,452e5,82,82,83,76,78,87,48,66,2,5
187072,L. Stindl,Borussia Mönchengladbach,28,181,80,Germany,23e6,56e3,391e5,82,82,71,84,79,79,65,74,2,3
186627,M. Balotelli,OGC Nice,26,189,88,Italy,245e5,51e3,466e5,82,82,80,83,70,79,26,77,4,4
186561,A. Ramsey,Arsenal,26,183,76,Wales,255e5,13e4,491e5,82,83,68,75,79,81,65,75,3,3
186153,W. Szczęsny,Juventus,27,196,85,Poland,18e6,9e4,311e5,82,84,83,77,74,87,49,78,3,1
184484,G. Sigurðsson,Everton,27,186,77,Iceland,23e6,13e4,437e5,82,82,66,81,84,79,52,70,3,3
184267,Y. Brahimi,FC Porto,27,175,66,Algeria,23e6,21e3,46e6,82,82,80,73,77,89,33,56,3,4
184200,M. Arnautović,West Ham United,28,192,83,Austria,225e5,125e3,428e5,82,82,77,74,79,81,53,81,3,4
183711,J. Henderson,Liverpool,27,182,67,England,215e5,115e3,425e5,82,84,72,70,83,76,76,81,2,3
183574,M. Kruse,SV Werder Bremen,29,180,76,Germany,22e6,47e3,374e5,82,82,71,84,82,82,39,69,2,3
183497,O. Karnezis,Watford,31,190,81,Greece,135e5,3e4,NA,82,82,80,83,70,84,39,80,2,1
183376,L. Fejsa,SL Benfica,28,183,80,Serbia,18e6,18e3,36e6,82,82,53,57,66,68,81,85,2,2
182494,F. Muslera,Galatasaray SK,31,190,84,Uruguay,135e5,57e3,257e5,82,82,81,75,75,85,61,83,3,1
181786,V. Ćorluka,Lokomotiv Moscow,31,192,84,Croatia,15e6,54e3,225e5,82,82,58,51,67,66,82,83,3,3
181291,G. Wijnaldum,Liverpool,26,175,69,Netherlands,27e6,13e4,533e5,82,85,81,75,76,84,66,74,3,3
179847,F. Fazio,Roma,30,195,85,Argentina,165e5,73e3,281e5,82,82,30,41,54,54,84,81,3,2
178509,O. Giroud,Arsenal,30,192,88,France,215e5,14e4,398e5,82,82,53,81,70,73,38,83,3,2
178372,B. Ivanović,Zenit St. Petersburg,33,185,91,Serbia,9e6,73e3,135e5,82,82,62,61,68,61,82,83,3,2
178224,J. Hernández,West Ham United,29,175,73,Mexico,22e6,135e3,418e5,82,82,79,80,66,78,31,59,3,3
177600,Beñat,Athletic Club de Bilbao,30,177,76,Spain,205e5,35e3,431e5,82,82,58,75,84,75,66,74,2,2
177457,L. Bender,Bayer 04 Leverkusen,28,185,81,Germany,2e7,64e3,355e5,82,83,68,64,73,72,82,79,3,2
177413,A. Witsel,NA,28,186,73,Belgium,0,0,NA,82,82,71,74,77,82,73,80,3,4
176600,K. Gameiro,Atlético Madrid,30,173,70,France,215e5,73e3,441e5,82,82,87,82,75,78,35,68,3,3
174543,C. Bravo,Manchester City,34,184,80,Chile,9e6,11e4,167e5,82,82,80,80,87,81,56,77,3,1
172723,A. Begović,Bournemouth,30,199,83,Bosnia Herzegovina,14e6,64e3,266e5,82,82,81,81,73,82,55,79,3,1
171919,Naldo,FC Schalke 04,34,198,91,Brazil,65e5,48e3,111e5,82,82,69,69,63,61,84,73,3,2
171833,D. Sturridge,Liverpool,27,180,76,England,235e5,14e4,447e5,82,82,76,82,69,79,25,68,3,4
169595,D. Rose,Tottenham Hotspur,26,174,76,England,21e6,99e3,415e5,82,83,81,63,73,78,81,78,3,3
169416,C. Vela,Real Sociedad,28,177,77,Mexico,225e5,46e3,473e5,82,82,84,79,77,82,25,66,3,4
168354,E. Viviano,Sampdoria,31,195,90,Italy,135e5,37e3,23e6,82,82,81,84,79,83,32,78,2,1
167431,G. Castro,Borussia Dortmund,30,172,74,Germany,205e5,72e3,349e5,82,82,71,72,83,81,72,68,2,3
165239,S. Nasri,Antalyaspor,30,175,75,France,21e6,29e3,42e6,82,82,78,76,81,84,38,59,3,4
163824,A. Williams,Everton,32,183,77,Wales,125e5,115e3,238e5,82,82,65,43,56,61,81,81,3,2
163631,L. Baines,Everton,32,170,74,England,125e5,115e3,238e5,82,82,70,71,80,79,80,71,3,3
163489,A. Consigli,Sassuolo,30,189,82,Italy,14e6,52e3,238e5,82,82,82,83,72,84,40,81,2,1
162347,João Moutinho,AS Monaco,30,170,61,Portugal,205e5,48e3,39e6,82,82,69,75,81,81,70,72,3,3
158121,B. Costil,Girondins de Bordeaux,29,187,88,France,15e6,46e3,285e5,82,82,82,80,78,84,51,82,2,1
157481,Raúl Albiol,Napoli,31,190,82,Spain,15e6,73e3,255e5,82,82,57,41,57,59,84,76,3,2
150724,J. Hart,West Ham United,30,196,91,England,14e6,11e4,NA,82,82,81,78,75,83,60,80,3,1
150418,M. Gómez,VfL Wolfsburg,31,189,88,Germany,2e7,85e3,34e6,82,82,72,82,62,73,28,78,3,2
146760,Juanfran,Atlético Madrid,32,180,72,Spain,125e5,62e3,256e5,82,82,82,58,75,77,78,77,3,3
144622,Raffael,Borussia Mönchengladbach,32,174,69,Brazil,175e5,54e3,298e5,82,82,72,79,80,86,41,67,2,4
143745,A. Turan,FC Barcelona,30,175,76,Turkey,205e5,17e4,42e6,82,82,71,73,81,84,61,72,3,4
135507,Fernandinho,Manchester City,32,179,67,Brazil,125e5,13e4,231e5,82,82,73,73,76,78,77,78,3,3
113422,David Villa,New York City Football Club,35,175,69,Spain,1e7,12e3,15e6,82,82,69,83,74,82,31,69,3,4
108080,S. Lichtsteiner,Juventus,33,182,75,Switzerland,85e5,115e3,14e6,82,82,77,59,73,76,80,77,3,2
104389,R. Jarstein,Hertha BSC Berlin,32,190,82,Norway,125e5,3e4,213e5,82,82,78,81,72,85,43,87,2,1
231677,M. Rashford,Manchester United,19,185,70,England,265e5,74e3,543e5,81,90,92,77,73,83,38,74,2,4
230666,Gabriel Jesus,Manchester City,20,175,73,Brazil,31e6,115e3,636e5,81,92,87,79,71,87,26,67,2,4
227928,Nélson Semedo,FC Barcelona,23,177,67,Portugal,205e5,125e3,461e5,81,87,92,57,68,80,76,71,2,3
227055,Gelson Martins,Sporting CP,22,173,65,Portugal,25e6,2e4,55e6,81,88,94,70,73,86,44,60,3,5
222737,Malcom,Girondins de Bordeaux,20,171,75,Brazil,25e6,47e3,525e5,81,88,83,76,78,84,26,63,2,4
222028,J. Weigl,Borussia Dortmund,21,186,72,Germany,21e6,46e3,399e5,81,87,70,50,76,76,76,68,3,2
220793,D. Sánchez,Tottenham Hotspur,21,187,79,Colombia,215e5,7e4,452e5,81,88,71,47,50,59,81,83,2,2
217699,I. Slimani,Leicester City,29,188,83,Algeria,18e6,92e3,342e5,81,81,69,77,67,72,47,85,3,2
216354,A. Kramarić,TSG 1899 Hoffenheim,26,177,73,Croatia,22e6,5e4,391e5,81,83,73,81,70,84,26,71,2,4
216352,M. Brozović,Inter,24,181,68,Croatia,23e6,64e3,408e5,81,85,73,73,79,81,68,69,2,3
216201,Williams,Athletic Club de Bilbao,23,186,77,Spain,245e5,31e3,564e5,81,87,93,78,73,79,34,79,2,4
216194,Dani García,SD Eibar,27,180,75,Spain,17e6,26e3,37e6,81,82,48,58,74,71,73,80,2,3
213661,A. Christensen,Chelsea,21,188,78,Denmark,24e6,86e3,492e5,81,90,72,31,62,69,84,72,2,2
212622,J. Kimmich,FC Bayern Munich,22,176,70,Germany,205e5,81e3,379e5,81,87,70,67,82,80,77,73,2,3
211368,Bruma,RB Leipzig,22,173,70,Portugal,24e6,63e3,426e5,81,86,93,71,73,86,34,65,2,4
210935,D. Berardi,Sassuolo,22,183,72,Italy,245e5,62e3,466e5,81,87,85,80,76,84,30,72,2,3
210008,A. Rabiot,Paris Saint-Germain,22,188,71,France,235e5,77e3,452e5,81,86,70,72,78,78,73,77,2,2
209889,R. Guerreiro,Borussia Dortmund,23,170,71,Portugal,24e6,58e3,426e5,81,86,77,75,81,84,74,63,3,4
208830,J. Vardy,Leicester City,30,179,74,England,17e6,89e3,32299999.999999996,81,81,91,79,63,77,51,78,3,3
208670,H. Ziyech,Ajax,24,180,70,Morocco,23e6,16e3,339e5,81,85,76,74,86,78,52,64,2,4
207599,M. Keane,Everton,24,191,82,England,21e6,91e3,441e5,81,87,72,49,64,68,82,82,2,2
205498,Jorginho,Napoli,25,180,65,Italy,22e6,71e3,391e5,81,84,75,64,81,80,70,68,2,3
203747,Héctor Bellerín,Arsenal,22,178,74,Spain,21e6,91e3,431e5,81,88,95,51,69,78,75,70,3,3
203042,J. Butland,Stoke City,24,196,95,England,18e6,5e4,378e5,81,87,81,83,72,85,41,78,2,1
202685,S. Zaza,Valencia CF,26,186,84,Italy,21e6,44e3,457e5,81,82,79,80,59,77,38,83,2,3
202371,T. Meunier,Paris Saint-Germain,25,190,88,Belgium,185e5,77e3,356e5,81,84,76,74,75,77,79,84,2,3
201995,Felipe Anderson,Lazio,24,175,70,Brazil,24e6,57e3,426e5,81,86,92,75,77,86,53,62,3,4
201400,Rafinha,FC Barcelona,24,174,71,Brazil,235e5,14e4,499e5,81,86,74,77,79,85,62,64,2,4
200724,Nacho Fernández,Real Madrid CF,27,179,75,Spain,175e5,145e3,372e5,81,83,76,37,65,63,81,78,2,2
199987,J. Cillessen,FC Barcelona,28,185,83,Netherlands,15e6,125e3,319e5,81,83,79,83,74,77,52,81,3,1
199564,Sergi Roberto,FC Barcelona,25,178,68,Spain,195e5,14e4,414e5,81,86,77,64,80,76,79,72,3,3
199451,W. Ben Yedder,Sevilla FC,26,170,68,France,21e6,26e3,457e5,81,82,83,79,75,85,34,63,2,4
199354,Lucas Pérez,RC Deportivo de La Coruña,28,180,73,Spain,185e5,135e3,NA,81,81,81,82,76,80,31,71,2,4
199189,R. Barkley,Everton,23,189,76,England,23e6,105e3,454e5,81,85,77,73,77,82,55,77,2,3
198951,C. Bakambu,Villarreal CF,26,182,73,DR Congo,225e5,45e3,489e5,81,84,87,78,72,80,35,74,2,3
198717,W. Zaha,Crystal Palace,24,180,66,Ivory Coast,225e5,6e4,444e5,81,84,90,71,71,86,33,72,2,4
198141,Bartra,Borussia Dortmund,26,184,73,Spain,18e6,61e3,32e6,81,83,77,52,70,73,82,71,3,3
197853,S. Aurier,Tottenham Hotspur,24,176,76,Ivory Coast,19e6,79e3,375e5,81,85,84,66,73,77,78,84,2,3
197655,S. Coates,Sporting CP,26,196,92,Uruguay,18e6,21e3,374e5,81,83,58,40,53,60,81,86,3,2
197242,G. Krychowiak,West Bromwich Albion,27,186,85,Poland,175e5,81e3,NA,81,83,65,58,72,66,79,86,3,2
195365,K. Kampl,RB Leipzig,26,178,67,Slovenia,205e5,73e3,364e5,81,82,80,68,77,84,58,62,2,4
195086,D. Lovren,Liverpool,27,188,84,Croatia,175e5,11e4,346e5,81,83,56,40,59,63,81,82,2,2
193738,Y. Belhanda,Galatasaray SK,27,177,75,Morocco,185e5,71e3,352e5,81,81,75,77,79,84,56,70,2,4
193525,Mário Fernandes,CSKA Moscow,26,187,80,Russia,17e6,52e3,268e5,81,82,84,62,73,76,80,77,2,2
193352,R. Rodríguez,Milan,24,180,77,Switzerland,185e5,83e3,32799999.999999996,81,84,74,67,80,76,77,72,3,3
193165,J. Corona,FC Porto,24,173,62,Mexico,23e6,17e3,477e5,81,85,83,72,74,88,40,51,3,4
192789,Mario Gaspar,Villarreal CF,26,182,74,Spain,18e6,38e3,392e5,81,84,81,70,70,73,80,81,2,2
192638,Marcos Alonso,Chelsea,26,188,84,Spain,175e5,115e3,337e5,81,83,77,69,77,77,77,80,2,3
192318,M. Götze,Borussia Dortmund,25,176,75,Germany,225e5,63e3,399e5,81,85,68,72,81,88,38,62,4,4
190941,L. Hrádecký,Eintracht Frankfurt,27,190,80,Finland,145e5,28e3,257e5,81,83,79,77,73,85,41,79,2,1
190584,Illarramendi,Real Sociedad,27,179,75,Spain,18e6,37e3,378e5,81,81,60,66,77,79,77,70,2,3
190149,De Marcos,Athletic Club de Bilbao,28,182,78,Spain,14e6,31e3,294e5,81,81,86,62,73,78,74,79,2,3
189881,C. Smalling,Manchester United,27,194,81,England,17e6,12e4,32700000.000000004,81,82,72,46,56,59,81,83,3,2
189461,J. Wilshere,Arsenal,25,172,68,England,22e6,115e3,424e5,81,84,71,69,80,82,62,72,3,3
189251,S. Rudy,FC Bayern Munich,27,180,74,Germany,2e7,105e3,345e5,81,82,71,67,80,80,74,67,2,3
188988,M. Lanzini,West Ham United,24,167,59,Argentina,245e5,95e3,515e5,81,87,82,71,78,86,28,55,2,4
188943,K. Trapp,Paris Saint-Germain,26,189,88,Germany,145e5,65e3,279e5,81,82,80,76,77,84,49,83,2,1
188388,R. Boudebouz,Real Betis Balompié,27,177,74,Algeria,205e5,32e3,446e5,81,82,76,78,83,81,33,62,2,4
188005,Camacho,VfL Wolfsburg,27,183,75,Spain,18e6,66e3,32e6,81,84,61,60,71,69,80,81,2,2
187961,Paulinho,FC Barcelona,28,181,81,Brazil,175e5,165e3,359e5,81,81,76,74,74,77,77,76,3,3
185431,N. Kalinić,Milan,29,187,80,Croatia,18e6,84e3,NA,81,81,73,79,64,75,35,76,3,3
184942,Giuliano,Fenerbahçe SK,27,172,68,Brazil,205e5,8e4,405e5,81,82,81,76,77,82,45,73,2,4
183900,D. Perotti,Roma,28,179,70,Argentina,18e6,84e3,306e5,81,81,81,71,78,85,32,59,3,4
183498,M. Parolo,Lazio,32,184,75,Italy,135e5,6e4,23e6,81,81,71,76,76,76,77,81,2,3
183483,K. Mitroglou,Olympique de Marseille,29,188,89,Greece,18e6,44e3,342e5,81,81,58,81,64,72,19,83,3,3
183285,M. Sakho,Crystal Palace,27,187,83,France,17e6,63e3,336e5,81,82,61,33,62,56,80,85,3,2
183280,A. Rami,Olympique de Marseille,31,190,90,France,12e6,35e3,228e5,81,81,53,54,48,58,81,82,3,2
181820,S. Jovetić,AS Monaco,27,183,79,Montenegro,21e6,48e3,415e5,81,82,77,81,75,84,34,67,3,4
180216,S. Coleman,Everton,28,177,67,Republic of Ireland,14e6,115e3,266e5,81,81,73,66,72,78,80,77,2,3
179645,S. Kjær,Sevilla FC,28,189,90,Denmark,16e6,23e3,348e5,81,82,64,55,64,53,81,81,3,2
178086,Adán,Real Betis Balompié,30,191,88,Spain,115e5,24e3,242e5,81,81,80,83,72,82,55,81,2,1
177326,M. Valbuena,Fenerbahçe SK,32,167,63,France,14e6,8e4,266e5,81,81,80,75,79,83,29,49,3,4
173426,S. Mignolet,Liverpool,29,193,87,Belgium,12e6,91e3,228e5,81,81,80,76,65,84,56,78,3,1
173198,D. Astori,Fiorentina,30,188,80,Italy,13e6,68e3,221e5,81,81,68,36,53,60,84,77,2,2
172175,K. Mirallas,Everton,29,182,72,Belgium,175e5,125e3,33299999.999999996,81,81,83,77,77,83,46,65,2,4
171897,A. Guardado,Real Betis Balompié,30,169,67,Mexico,165e5,32e3,347e5,81,81,76,64,80,82,66,68,3,3
171579,Raúl García,Athletic Club de Bilbao,30,184,81,Spain,17e6,32e3,357e5,81,81,57,77,81,76,68,76,2,3
166706,M. Škrtel,Fenerbahçe SK,32,191,81,Slovakia,1e7,73e3,19e6,81,81,61,38,51,52,82,81,3,2
163705,S. Mandanda,Olympique de Marseille,32,185,82,France,1e7,29e3,19e6,81,81,86,78,75,83,48,77,3,1
163264,T. Heaton,Burnley,31,188,86,England,11e6,51e3,209e5,81,81,80,79,76,83,54,80,2,1
161648,H. Ben Arfa,Paris Saint-Germain,30,178,74,France,17e6,88e3,315e5,81,81,76,77,77,86,35,69,3,5
158625,Dante,OGC Nice,33,188,85,Brazil,7e6,39e3,133e5,81,81,45,52,67,63,82,74,3,2
153244,A. Gignac,Tigres U.A.N.L.,31,187,89,France,16e6,84e3,256e5,81,81,72,83,72,73,39,82,3,3
146954,Gabi,Atlético Madrid,33,180,74,Spain,105e5,62e3,215e5,81,81,64,73,79,76,75,73,3,2
142780,G. Rodríguez,San Lorenzo de Almagro,33,182,79,Argentina,7e6,27e3,105e5,81,81,68,47,61,65,83,76,2,2
139997,D. Srna,Shakhtar Donetsk,35,178,72,Croatia,38e5,1e3,81e5,81,81,73,75,85,75,78,74,3,3
121944,B. Schweinsteiger,Chicago Fire Soccer Club,32,183,79,Germany,135e5,13e3,203e5,81,81,39,75,81,73,74,75,4,3
116494,C. Carrasso,Galatasaray SK,35,187,93,France,42e5,34e3,8e6,81,81,78,79,81,81,40,79,3,1
110677,Moyá,Atlético Madrid,33,189,82,Spain,9e6,46e3,185e5,81,81,85,78,82,79,39,81,2,1
54050,W. Rooney,Everton,31,176,83,England,155e5,12e4,295e5,81,81,68,81,81,76,52,81,4,3
53612,P. Mertesacker,Arsenal,32,198,90,Germany,1e7,11e4,185e5,81,81,27,41,55,47,85,70,3,2
49370,T. Motta,Paris Saint-Germain,34,187,83,Italy,55e5,81e3,102e5,81,81,32,64,76,67,76,82,3,3
49369,Fernando Torres,Atlético Madrid,33,186,78,Spain,11e6,68e3,226e5,81,81,76,78,71,79,25,69,3,3
9676,S. Eto'o,Antalyaspor,36,179,75,Cameroon,65e5,22e3,13e6,81,81,74,83,74,79,37,71,3,4
223848,S. Milinković-Savić,Lazio,22,191,76,Serbia,2e7,52e3,38e6,80,86,71,71,73,79,73,83,2,3
216393,Y. Tielemans,AS Monaco,20,176,72,Belgium,235e5,35e3,494e5,80,90,53,79,80,77,68,71,2,3
215792,Jemerson,AS Monaco,24,184,77,Brazil,175e5,35e3,368e5,80,86,63,35,51,59,81,75,2,2
214997,A. Correa,Atlético Madrid,22,173,69,Argentina,21e6,6e4,473e5,80,87,82,80,66,86,49,59,1,4
213296,N. Bentaleb,FC Schalke 04,22,187,78,Algeria,195e5,42e3,346e5,80,85,67,71,77,81,70,72,2,4
212831,Alisson,Roma,24,191,91,Brazil,14e6,45e3,249e5,80,84,75,76,70,86,39,78,1,1
212462,Alex Telles,FC Porto,24,181,71,Brazil,16e6,15e3,33200000.000000004,80,84,83,62,77,78,75,74,3,3
212194,J. Brandt,Bayer 04 Leverkusen,21,183,82,Germany,22e6,49e3,418e5,80,88,81,73,76,84,26,61,2,4
211748,K. Demirbay,TSG 1899 Hoffenheim,23,182,72,Germany,195e5,4e4,346e5,80,84,68,73,79,82,53,71,2,4
211320,D. Rugani,Juventus,22,190,82,Italy,19e6,88e3,352e5,80,88,61,39,53,64,83,75,1,2
210896,M. Sanson,Olympique de Marseille,22,180,73,France,2e7,34e3,42e6,80,86,76,75,80,80,74,77,2,3
210617,Samu Castillejo,Villarreal CF,22,182,67,Spain,2e7,36e3,435e5,80,85,86,67,79,82,37,48,2,4
210406,P. Zieliński,Napoli,23,180,75,Poland,205e5,64e3,39e6,80,87,83,69,79,83,62,60,3,4
210243,Ricardo Pereira,FC Porto,23,175,70,Portugal,17e6,15e3,374e5,80,86,88,62,77,81,77,70,3,3
210035,Grimaldo,SL Benfica,21,171,69,Spain,175e5,12e3,385e5,80,87,86,60,72,82,75,72,3,3
209297,Fred,Shakhtar Donetsk,24,169,64,Brazil,195e5,1e3,424e5,80,85,82,70,76,82,71,63,1,3
208334,J. Hector,1. FC Köln,27,185,75,Germany,14e6,42e3,249e5,80,81,77,60,76,75,79,77,3,2
208333,E. Can,Liverpool,23,184,82,Germany,195e5,105e3,385e5,80,85,71,67,77,77,78,84,2,3
208093,Gerard Moreno,RCD Espanyol,25,180,75,Spain,195e5,39e3,424e5,80,84,82,78,65,76,45,65,1,2
207993,S. Kolašinac,Arsenal,24,183,85,Bosnia Herzegovina,155e5,91e3,298e5,80,83,78,53,61,64,78,89,2,2
207439,L. Paredes,Zenit St. Petersburg,23,180,75,Argentina,195e5,64e3,307e5,80,85,72,67,81,79,70,73,2,4
206585,Arrizabalaga,Athletic Club de Bilbao,22,188,83,Spain,155e5,2e4,357e5,80,87,78,81,75,83,33,76,1,1
206467,A. Pléa,OGC Nice,24,181,79,France,205e5,41e3,431e5,80,86,82,80,75,77,41,76,2,3
206413,T. Stepanenko,Shakhtar Donetsk,27,181,75,Ukraine,14e6,1e3,305e5,80,81,67,61,72,69,79,80,1,2
206273,O. Shatov,Zenit St. Petersburg,26,173,73,Russia,16e6,74e3,24e6,80,80,88,73,76,82,47,68,2,4
205976,Leo Baptistao,RCD Espanyol,24,181,72,Brazil,19e6,36e3,413e5,80,83,79,77,69,80,28,64,2,3
205362,M. Nastasić,FC Schalke 04,24,188,83,Serbia,165e5,38e3,293e5,80,84,70,31,58,50,82,75,2,2
205192,Denis Suárez,FC Barcelona,23,176,69,Spain,205e5,14e4,461e5,80,87,79,74,81,84,51,58,2,3
204529,M. Batshuayi,Chelsea,23,185,86,Belgium,2e7,12e4,385e5,80,85,79,80,59,77,27,74,2,3
204082,J. Brooks,VfL Wolfsburg,24,193,78,United States,17e6,57e3,302e5,80,85,74,39,57,63,81,77,2,2
203890,S. Vrsaljko,Atlético Madrid,25,183,73,Croatia,16e6,54e3,34e6,80,84,83,55,73,75,78,78,2,2
203888,Eric Botteghin,Feyenoord,29,192,89,Brazil,115e5,22e3,16100000.000000002,80,80,34,36,48,49,82,83,1,2
203775,L. Karius,Liverpool,24,189,87,Germany,14e6,71e3,277e5,80,84,84,74,74,85,50,76,2,1
203486,T. Hazard,Borussia Mönchengladbach,24,174,69,Belgium,195e5,44e3,346e5,80,84,81,79,80,85,37,64,2,4
203280,V. Germain,Olympique de Marseille,27,180,73,France,16e6,42e3,304e5,80,80,78,80,75,79,31,68,2,3
201510,L. Kurzawa,Paris Saint-Germain,24,182,74,France,165e5,69e3,318e5,80,85,77,69,77,78,77,75,2,3
201454,F. Ghoulam,Napoli,26,188,80,Algeria,15e6,68e3,266e5,80,83,80,64,72,75,76,78,2,2
200647,J. Iličić,Atalanta,29,190,79,Slovenia,15e6,42e3,255e5,80,80,70,82,80,81,35,64,3,4
200610,K. Volland,Bayer 04 Leverkusen,24,179,81,Germany,19e6,59e3,337e5,80,83,77,81,78,79,39,82,2,3
199914,Allan,Napoli,26,175,74,Brazil,175e5,74e3,311e5,80,82,77,64,75,78,79,81,2,3
199827,P. Hernández,RC Celta de Vigo,30,185,81,Chile,135e5,32e3,284e5,80,80,71,71,75,78,64,79,2,4
199434,D. Tadić,Southampton,28,181,76,Serbia,15e6,98e3,285e5,80,80,70,67,80,83,37,63,2,4
199110,L. Muriel,Sevilla FC,26,179,79,Colombia,185e5,26e3,402e5,80,83,89,77,68,85,25,72,2,4
198950,Pablo Sarabia,Sevilla FC,25,174,70,Spain,185e5,23e3,402e5,80,83,76,73,80,83,30,53,2,4
198784,A. Oxlade-Chamberlain,Liverpool,23,175,70,England,2e7,105e3,395e5,80,85,88,70,74,84,52,71,2,4
198118,J. Guilavogui,VfL Wolfsburg,26,188,77,France,15e6,66e3,266e5,80,82,70,59,66,67,81,81,2,2
196934,O. Özyakup,Beşiktaş JK,24,180,75,Turkey,195e5,54e3,385e5,80,85,75,74,83,80,59,69,2,4
195861,Y. Rakitskyi,Shakhtar Donetsk,27,180,70,Ukraine,145e5,1e3,315e5,80,82,72,68,76,72,81,78,2,2
194957,P. Jones,Manchester United,25,185,71,England,145e5,115e3,279e5,80,81,61,56,65,62,80,80,2,2
194879,Sergi Enrich,SD Eibar,27,181,77,Spain,175e5,31e3,381e5,80,81,66,77,69,75,42,80,2,3
194404,Neto,Valencia CF,27,190,84,Brazil,1e7,3e4,21e6,80,80,84,80,74,83,51,74,2,1
194229,Hugo Mallo,RC Celta de Vigo,26,173,69,Spain,15e6,29e3,326e5,80,83,74,40,70,74,77,76,2,2
193886,D. Didavi,VfL Wolfsburg,27,180,78,Germany,17e6,73e3,302e5,80,81,77,81,76,81,52,72,2,3
193361,R. Soriano,Villarreal CF,26,182,76,Italy,175e5,42e3,381e5,80,81,77,77,80,81,63,73,2,3
193130,A. Schürrle,Borussia Dortmund,26,184,73,Germany,175e5,66e3,311e5,80,81,83,82,74,80,38,70,3,3
193116,M. Gonalons,Roma,28,187,76,France,12e6,71e3,204e5,80,80,66,61,69,69,80,81,3,2
193105,A. Areola,Paris Saint-Germain,24,195,94,France,15e6,54e3,308e5,80,86,82,78,70,84,53,75,2,1
193061,R. Pereyra,Watford,26,182,77,Argentina,18e6,69e3,356e5,80,83,78,68,80,81,66,68,2,4
192641,K. Vogt,TSG 1899 Hoffenheim,25,194,85,Germany,15e6,4e4,266e5,80,82,76,57,69,67,79,80,2,2
192492,F. Orellana,Valencia CF,31,168,64,Chile,13e6,4e4,273e5,80,80,80,73,76,83,32,50,2,4
192086,A. Kokorin,Zenit St. Petersburg,26,181,74,Russia,18e6,8e4,284e5,80,82,84,77,71,81,44,72,2,3
191687,Maicon,Galatasaray SK,28,191,89,Brazil,12e6,68e3,228e5,80,80,63,55,65,54,81,83,2,2
190972,E. Salvio,SL Benfica,26,173,77,Argentina,16e6,17e3,32e6,80,80,87,74,74,80,44,70,2,4
190815,D. Blind,Manchester United,27,180,72,Netherlands,135e5,12e4,26e6,80,81,60,56,79,76,80,76,3,2
190813,S. El Shaarawy,Roma,24,178,72,Italy,19e6,71e3,337e5,80,83,87,75,70,84,31,58,3,5
190717,M. Antonio,West Ham United,27,178,80,England,175e5,12e4,346e5,80,81,85,74,70,81,52,82,2,4
190264,Iago Falqué,Torino,27,174,69,Spain,155e5,61e3,264e5,80,80,79,72,78,84,35,57,3,4
